tweet,label
ìṣòro àwọn ọkọ̀ olépo rọ̀bì lórílẹ̀ èdè nàìjíríà,0
hahahahaha ó parí toò kí oní ipad yáa gbé ipad ẹ̀ pamọ́,0
iléèṣẹ́ ọlọ́pàá fi àwòrán àwọn adigunjalè tó pitú ní ìlú ọ̀ffà láìpẹ́ yìí sita ękunręrę iroyin wa ni iléèṣẹ́ ọlọ́pàá,0
waa pe laye oju e koni ribi ikan loo maa fowo mun timeless wisdom,0
owun beleyon offa oju oje lo not owun baleyin effa ju eje lo,0
ibẹ̀ làwọn kan alàìmore ènìyàn ńtà ọmọ tí èlédùà fi tàwọn lọ́rẹ,0
ṣùgbọ́n tí wọ́n ma tún padà wáyé sí ọ̀dọ̀ òbí kan náà àwọn àbíkú ma ń mú oríṣi ẹ̀dùn ọkàn bá àwọn òbí wọn tí wọ́n sì ma ń gbé wọn ṣe ọ̀pọ̀lọpọ̀ ìdààmú láti ara ìdààmú kí wọ́n má bàá kú àwọn òbí òmíràn ma ń di ẹdun arinlẹ̀,0
ní iléẹjọ́ rán ọ̀gbẹ́ni ab akinloyè akọ̀wé ẹgbẹ́ alájẹṣẹ́kù àgbẹ̀ ìbàdàn lọ ẹ̀wọ̀n fún owó ẹgbẹ́ £ tó ṣe mọ́kumọ̀ku,0
ododo oro rt iná tí ó yẹ kí wọ́n ti bomi pa ní ìbẹ̀rẹ̀pẹ̀pẹ̀ tí wọ́n fi sílẹ̀ ló wá jó délé ọba báy,0
ija igboro ni ilu london omo aiye tolulope adeoye ti amo si abike jagaban ati omo ewe esther aboderin ti amo si esabod ko si ija igboro ni ilu london ilu oba opelope eje oba da bi omi ni ilu stratford,0
gómìnà ìpínlẹ̀ èkó ti pàṣẹ pé kí wọ́n ti gbogbo ọjà àti ìsọ̀ tí kò tá ohun tí kò ṣe pàtàkì fún ọjọ́ méje tí y,0
aguntan àṣìpa òwe nìyẹn,0
ṣíṣe owó wa ńṣekúṣe,0
kò síbi tí ìṣe ò sí mò ń wo ètò afẹ̀ríhàn tí ó dá fìrìgbagbòó lóríi àwọn ìgárá ọlọ́ṣà orí ẹṣin ní britain nínú ọgọ́rùnún ọdún kẹtàdínlógún th century ẹní bí olè kò bímọ àwọn àgbà ló wí bẹ́hẹ̀,0
ṣé dandan ni kàa máa pàrọ ijoba bí alaso méjì ni,0
a ma ń ṣe bí ẹni mọ ìyá ọ̀ṣọ́ ju ọ̀ṣọ́ lọ ♬ we act more catholic than the pope,0
sebi agbejoro ni wan pe ologbeni yi se ti oba de ile ejo aruwo processing ni oma ma pa fun adajo oro yin su mi o,0
kántankàntan ni ọ̀gbẹ́ni yìí sọ à ń wírú alákọrí ń wírù àwọn ọmọlọ́mọ tí ẹ pa ní ìfọnáfọnṣú kú gbé nìyẹn àbí láéláé,0
à ti gbé ìyàwó ò tóó pọ́n owó ọbẹ̀ ló ṣòro getting married is not an issue meeting the marriage responsibility i,0
ipinle kogi owo awon agbofinro ti ba enimerin tofi ipa ba omo odun mejidilogun lo dail,0
ẹ kú sànmánì yìí o ṣé nítorí owó lekki tí kò wọlé èbù ìkà tí ẹ gbìn ọmọ yín ọmọmọ yín ìrandíran yín á jẹ ńbẹ ó ńṣe ọmọ olókùú bẹ́ẹ̀ wọn ò ní sin ín pẹ̀lú òkú ẹ̀,0
ogun ìran fúlàní darandaran dáràndáràn ni ìkíni àwọn ará ibí yìí ti ń gungi kọjá ewé wọ́n ń mú ayé nira fún ìran yorùbá pàápàá nàìjíríà,0
bó lé lógún ọdún táa ti fi adẹ́mun jọba kò ní yé ọrùn ọ̀pẹ ẹ́ wò even after years of being crowned a king the,0
ija ti feju bayii o sanusi lamido fee koba jonathan patapata alaroye,0
wahala ni banki guarantee omo yahoo ji owo alaroye gbe si banki won ni nibe lawon onijibiti yahoo yahoo n gbowo pamo si o,0
ẹni ọ̀rẹ́ dà kó má ṣe bínú ẹni abínibí ńdani those betrayed by friends shouldnt be offended even siblings betr,0
aare ile america barack obama ti so wipe adanu nla gbaa ni ose ti superstorm sandy se ni ile america,0
ohùn ènìyàn lohùn ọlọ́hun èyí burú jáyì ènìyàn ò fẹ ọlọ́run ò fẹ,0
àdéhùn orí ahọ́n lásán ni bí àwọn ọmọ ogun bàrìbà àti núpé ti ń ki ọwọ́ ogun bọ ọ̀yọ́ lára lọ́tùún àti lósì láì dáwọ́ dúró ọ̀yọ́ kò ní ìsinmi fún ìgbà kan ọ̀rànmíyàn ọmọba ológun gbé olú ìlú kúrò ní oko oranmiyan padà sí ilé ifẹ̀ nígbà tí àkókò tó láti,0
ẹ gbé ìséde aago mẹ́wàá yìí tì sẹ́gbẹ̀ẹ́ kan ìṣòro afárá kẹta yìí kò jẹ́ kí á délé káago mẹ́wàá ó tó lù o àwọn ọlọ́pàá sì ti ń mú àwọn ènìyàn wọ́n ń dígàgá ọ̀nà irú kí leléyìí nílùú yìí nítorí ọlọ́run,0
egbe agbaboolu ile wa super eagles gbo ewuro si oju egbe agbaboolu ile ivory coast pelu amin ayo meji si,0
afago kẹyin aparo ohun oju nwa loju nri,0
eni ti wan ba fe sunje okin fi epo pa ara ogbon ayinike lati da oju ijoba ati ru o bu ewa rara je je,0
ó ní òún lè bọ igba abẹ́rẹ́ wọ́n fi ẹ̀tẹ́ sílẹ̀ wọ́n ń pa làpálàpá ṣíọ̀,0
eegun ayeraye niyen rt ti eyan ba fi tipa ba omo molebi tabi ara e lopo ki lo ma se,0
ọ̀rọ̀ bíi ó dọ́tí bíi ẹlẹ́dẹ̀ ò jìnà sẹ́nu wọn onídọ̀tí ni wọ́n ńlo ọ̀rọ̀ yìí fún torípé ọ̀bùn ẹranko ni ìmàdó ̀bá,0
ọyẹ́ ṣì ń fẹ́ lóǹdó kò dà bí èkó tí ooru fẹ́ pa wá,0
ọ̀rọ̀ òṣèlú orílèèdè nàìjíríà ti gbẹnu tán níbi tí gómìnà tí ń dún mọ̀huru mọ̀huru mọ́ ìjọba àpapọ̀ nínú ọ̀rọ̀ rẹ̀,0
fijilante yinbon pa adamu niluu kaiama ni ipinle kwara o ti dero ogba ewon alaroye,0
odale eniyan ni eni ti ngbero ibi ninu sugbon a maa se bi ore eni nita,0
àwọn ìjọ ọba wa yìí kò need ìre kankan rárá èpe ni ọ̀rọ̀ wọ́n gbà gbogbo yín ti gba orúkọ bí ejò ẹ máa fi orí kó o lọ́kọ̀ọ̀ọ̀kan èjèèjì,0
aworan aare jonathan ati aare ana ogagun obasanjo ni aso rock ogboju onijibiti femi otedola no wa ni ibi ile ijosin,0
emi kor ni mo koba e oo rora fimisile jeje language any translator cant stress mahself,0
ti awon ebi ba pe yin no ofen manu eyin no e pe wan no ajokuta ma momi ajegbe ma muto ema gba gbere fun awon alaimore,0
ìmàdó ì bá ṣe bí ẹlẹ́dẹ̀ a bàlújẹ́ bẹ́rú bá jọba ènìyàn ò ní kù kan,0
oro awon ara kano yii dabi oro aja ti a n tori e ja toni tani o n ja lehinkule ohun sebi ki aarun polio le kase n,0
a lá a gba òmìnira síbẹ̀ owó ilẹ̀ òkèèrè dollar ni a fi ń ṣe òwò a sì ní owóo ti wa bí àgbo jẹ̀dí bá hán dollar ni,0
ẹnìkan ní í bímọ àmọ́ gbogbo ayé ní í wò ó ni ti ọ̀rọ̀ igi iléayé lóde òní àwọn ènìyàn ti gé igi kọjá ààlà igbó ti rù kan eégún níbi tí wọ́n bá igi gígé dé ìka àbámọ̀ ti ń wọ ẹnu àwọn igi tí ó ń ṣe ti wa ni a kò fẹ́ ti wọ́n ìkà ni wá,0
ki aditi ba le gbo la se n soro leti omo re,0
ọlájú gba tọwọ́ dànù tán ó gba àlè pípa náà dànù a ò pa àlè mọ́,0
alágbára má mèrò baba ọ̀lẹ ni translation a powerful person who does not think is a weakling,0
ó dàbí pé ẹni já sí kòtò níjọ̀ọ́sí ò kọ́ aráyókù lọ́gbọ́n kankan àbí báwo ni àwọn èyàn ṣe tún jóná mọ́kọ̀ agbépo,0
àwọn iléìjọ́sìn àdáyébá pọ̀ ní àdúgbò yìí kílódé tí wọn ò kọ́lé báyìí mọ́ gbogbo ti ìgbàlódé ló tètè ń wó lulẹ̀,0
ìmú orù mú ahá ni yoòbá fi ṣeré tí wọ́n sọ di ìmórù máhá tí ń ṣe orúkọ gt ojú ìmàle ò kúrò lọ́tí ó sọ́mo rẹ̀ ní ìmórù máhá,0
bí ewé ṣe tóbi tó kọ́ ló ṣe wúlò tó how big a leaf is is not necessarily how useful it is appearance can be dec,0
àtàríìpọ̀nríorí head àdìsá ju òkò lu ẹyẹ látàrí àdìsá threw stone at the birds head,0
àwọn ọmọ lẹ́hìn òhun ti balẹ̀ ló bá bínú já ìbon gbà ló gbé fún ọlọ́pàá náà ni ìjà bá rú sókè ìjọba dìde pẹ̀lú ìjà padà sí àwọn àgbẹ̀ náà wọ́n mú àwọn nínú àwọn àgbẹ̀ náà tí wọ́n sì tì wọ́n mọ́lé gbogbo ìhalẹ̀ ìjọba ò tú irun lára àwọn àgbẹ̀ náà,0
ibi ijóo ni a óò ti tú àṣìírí ìwà ìbájẹ́ gbogbo nílùú,0
àwọn alákọra àtọ̀hùnrìnwá onímúṣoṣoro yìí ti kó ọ̀pọ̀ ọmọ yorùbá lẹ́rú fúlàní ló ta àjàyí ìyá àti àbúròo rẹ̀ méjèèjì sóko ẹrú ní bí nǹkan,0
ilé tí a fitọ́ mọ ìrì ni yóò wó o báwo ni ilé tí a fi itọ́ ẹnu mọ ṣe fẹ́ dúró sánsán bí ìrí bá ṣẹ̀ ó di gbàgà,0
nígbà yẹn wá ń kọ,0
ọ̀pọ̀ olóṣèlú ńsùn lé e ó yẹ kí wọ́n máa lo alátagbà tàkòrọ̀sọ pẹ̀lú arálùú àmọ́ púpọ̀ ò ṣe bẹ́ẹ̀,0
a kúnlẹ̀ la yan ìpín a délé ayé tán ojú ń kán gbogbo wa,0
ṣáájú àsìkò yìí ni tí máa ń sọ so pé ọmọ òrukan ni òun sugbon o tún sọ pé wọn tí baba oun tó ti ku mọ́le nítorí pé kíi bere òun ni ile iwé a ó tilẹ̀ mo ohun tí a ó gbagbọ nínú àwọn ọ̀rọ̀ yii,0
tenanti fun baba ijebu ni ayederu sowedowo ni won ba wo o lo sile ejo,0
nfiwá ṣẹlẹ́yà ìjọba wa nwòran afi ki oluwa ba wa ko oju ija si won,0
ìwọ̀fà lẹnu ohun tó bá wu ẹlẹ́nu ló lè fẹnu ẹ̀ sọ the mouth is like a slave the owner says whatever he wants with,0
lẹ́yìn náà ló kan ọ̀gbẹ́ni bọ́lájí ògúnsẹ̀yẹ ti wọ́n nípé ọ̀rọ̀ ìnákúnà nínú ìjọba làwọn yóò kọ́kọ́ yọ dànù bíi jìgá,0
ni ipinle kogi olopa pa adi gun jale meji owo si tu te meji miran,0
òwe wa tòní odò tí a bá fi ojú rénà a máa gbéni lọ our proverb for today the river that you take for granted can actually drown you,0
ẹ mọ́ dámi lóhùn o jèe ẹnìkan ló ń ṣe bí ọ̀rẹ́ mi kan ó ti wà lágọ̀ọ́ ọlọ́pàá báyìí,0
àgùntàn ò ní sùn láàárín ajá kó má fi ara kó eégbọn a sheep cannot lie in the midst of dogs and not get d,0
bee ni o won fe ka dabi atoroje ni awon agba lowo meeri onijekuje,0
èèyàn ò sunwọ̀n ní ààyè ọjọ́ a bá kú là á di ère èèyàn kò rí ibi sùn ajá ń hanrun,0
ti daku o sangba fo osokomole ebora ton je buredi o le je tear gas lori oro,0
kúrò lọ́yọ̀ọ́ tí wọ́n sá àsálà fún ẹ̀mí wọn ìró ìṣẹ̀lẹ̀ ní ọ̀yọ́ ilé ti kan àwọn ìlú ọ̀yọ́ tókù lára kíá ni àwọn náà bẹ̀rẹ̀ sí ní yanjú àwọn mùsùlùmí tó wà nínú ìlú wọn yálà àjòjì mùsùlùmí ni o tàbí ọmọ ìlú tó yí padà sí ẹ̀sìn mùsùlùmí wọn kò,0
wọ́n rán ọ̀bọ sí ibùgbé àwọn sójà náà bí àwọn sójà ti ń pa ọ̀bọ ọmọ wọn ma kú ní ilé àárẹ̀ àti ikú àràmàǹdà ní wọ́n fi ta àwọn sójà àti ẹbí wọn lọ́rẹ ní yanturu ní àkókò náà wọ́n padà gbé àwọn sójà tí wọ́n kópa nínú ìjà náà kúrò nílùú,0
èmi ò rò pé ìsinmi ìjọba àpapọ̀ àyájọ́ yóò ṣẹlẹ̀ láì pẹ́ yìí n ò rò bẹ́ẹ̀ nítorí bí ẹ bá wo ìlàpàèrò tó kẹ́yìn ní ọjọ́ iwájú in future ni ààrẹ kọ sílẹ̀ wípé yóò tó wáyé àbí mi ò ríran dáadáa ni,0
e ma so bee o aa di alakoba gidi fun yin bee na lemi se n kilo fun yinwaa ri to ba ya ejo lowo nin,0
bbc news yorùbá zainab habib arábìnrin wà ní àhámọ́ ní saudi lórí ẹsùn tí kò mọ,0
orí ọ̀kẹ́rẹ́ koko láwo,0
ọjọ́ wo la ó wa ṣeyí dà,0
ni ilu osogbobi oluko o ba ti salaye lede yoobabi eni domi sapere niboya ki o sese nisisiyi o,0
mùmú ni wọ́n ń pè wá,0
ogbeni shekau yen ki she omoluabi rara eniyan ni ki she ebora amon eesu ti gba okan re patapata,0
ọkùnrin tó ó jí ní kùtùkùtù ọjọ aiyé rẹ̀ tí ó gbé ọran obìnrin lé ibi pàtàkì ōkan àiya rẹ̀ kò ní di pàtàkì láíláí obìn,0
irú pálapàla wo lèyí ó ka ohun tí mo kọ lédè yorùbá o wá ń fèsì ní gẹ̀ẹ́sì kí lo sọ ohun tí o kọ ò yé mi,0
àwa tí a ò leè sùn bí àyíká ò bá pa lọ́lọ́ ni wọ́n ń fìyà jẹ gbogbo fèrèsé alásùnúnsí slide ló wà ní títì síbẹ̀ ìró orin àti àtẹ́wọ́ ń wọlé ó mà wá ga o àbí kí ni eléyìí ní nàìjíríà yìí,0
ikan ni inu awon akorin ni psquares paul okoye ti ja iya omo re keji sile ni ile iwosan,0
kó gi bo ẹgba mẹ́rin ni wọ́n fún,0
níbo wá ni àwọn tó lo ayé lánàá lọ lẹ́hìn tí ikú lù wọ́n ní kùmọ̀ ṣe pé ọ̀run kọ́ lọ́ lọ ọ̀run àpáàdì ni,0
egbe agbaboolu arsenal tun fidi remi nirole yii o ga o,0
o fi enu ba adebola je,0
torí ọmọ nìkan kọ́ la ṣe ń gbóbìnrin sílé torí ìfọ̀kànbalẹ̀ torí àlàáfíà torí àrídájú ọjọ́ iwájú tó ṣe é fi yangàn ni,1
eku ayeye ojo ibi eni igba odun odun kan ni hbd egbon,1
ise ni ogun ise tepa mo ise oore mi ekaaro gbogbo omo yoruba ni tile toko,1
happy th birthday in advance to the original son of the land ọmọ ògún ò rọkin àgbẹ̀dẹ òrọ bàbà ọmọ kúlódò,1
òòṣà tí n gbọ̀lẹ ò sí iṣẹ́ ọwọ́ ẹni ni n gbé ẹnií ga english translation there is no god to save the lazy it is one,1
be ni o baba opelope awon obi wa,1
piri lo olongo ji ojumo ire lo mo wa loni rt a kìí bá olókùnrùn ẹyẹ kankan lórí ìtẹ́ ẹ ṣara gírí ẹ dìde,1
adúpẹ́ iná àti omi wá nkọ́ o,1
alẹ́ alẹ́ òkùnkùn birimùbirimù alẹ́ ìràwọ̀ ojú sánmà alẹ́ òṣùpá tó mọ́ roro alẹ́ ọmọ ìyá òru alẹ́ náà ni àṣálẹ́ alẹ́ náà là ń pè ní ajálẹ́ alẹ́ dákun san mí jòórọ̀ lọ,1
tiwa n tiwa bẹ́ẹ̀ tẹni n tẹni ẹ jẹ́ ká mú u níbi tí bàbá adébáyọ̀ fálétí gbé ti dúró ká mú àṣà ìṣe àti èdè wa ní gbòógì ó dọwọ́ọ wa o,1
ta ló more ọlọ́run èmi more ọlọ́run mo dúpẹ́ ẹni dúpẹ́ ore nkọ́,1
àṣìírí òbò máa ń bò ni àṣìíríi mi á túbọ̀ máa bò sí i lágbára elédùmarè okó kì í ṣaláyí máà rí nǹkan kó oríì mi gbè mí jẹ́ kí n máa ríre kó,1
láyé ayélujára òde ònìí a lè ṣe ìwádìí tó kún rẹ́rẹ́ lára ìbò orí ẹ̀rọ alátagbà,1
ese rere ko ba le ye gbogbo wa,1
loni ojo ogbon osu kini odun atunji sayo eba mi patewo fun kabiesi oba mi edumare aà jí bí gbogbo,1
sora fun ifa o ma n fani lapo ya ni ohun ti a ko jiya fun kii pe lowo rara gbogbo ohun to n dan ko ni wura,1
iya mi ba wo ni omo mi ba wo ni gbogbo nkan ba wo ni irin ajo e kabo emi i thank god iya mi,1
omo ni ki o sin mi oooo nitoripe mo ti sin obi mi,1
ódàbí eti bu omi ìfé arewà yìí mu ojúù mi jẹ adùnun adú ọmọ tó rẹwà bíi ọ̀kín lálẹ́ yìí mo ti yó wàláhì ọmọ n,1
kosi ohun ti a mu waye ko si ohun ti a ma mu lo si orun ile aye ofutu fete nitori na e je karanti iku tápá ò le dìde,1
amin o ki kabiyesi ma lo ni iwaju wa ko ma tele wa ati ko ma tele wa leyin lati ma showa ninu odun,1
olulana awimayehun onibuore afunni ma siregun atogbojule jagunjagun ode orun eru jeje leti okun pupa eleda atererekariaye,1
ah èmi náà toò ẹṣeun o haha àpọ́nlé nlá gidi lẹ gbé fún mi yìí o a ó máa rírawa bá o,1
oṣù kẹta ọdún yìí ire ló mú wá fún wa oooo,1
ọmọ ìyá mi ọmọ kílóńṣẹlẹ̀ ń kọ́ níbẹ̀ bá mi kii o,1
iléésẹ́ radio nigeria sèlérí ìdàgbàsókè bá àwùjọ,1
ǹjẹ́ ìbà akọ́dá ìbà aṣẹ̀dá gbogbo ọmọ awo ni kí ó máa júbà a wọn ǹjẹ́ ìbà ni ti oníbà ọmọ awo tí kò bá júbà akọ́dá ifá a rẹ kò ní í ṣẹ ìbà ni ti oníbà awo tí kò bá júbà aṣẹ̀dá ẹbọ rẹ kò ní í dà ìbà ni ti oníbà,1
ajé olùpèsè ọrọ̀ kú ojúmọ́ o ajé ìwọ làjíkí ìwọ làjíkẹ̀ ìwọ làjípè ìwọ ni mo mú ṣokùn ajé ìwọ ni mo mú ṣedẹ ìwọ ní í fi ẹni iwájú sílẹ̀ ṣe tẹ̀yìn lóore ajé ṣe mí lóore ọlá ọlà àti arísìkí ọrọ̀ sọ mí dajífọwọ́bajé,1
rt oni je ojo eti rere nitori nipa iku olugba wa jesu christi awa wa laye nipa iku re awa jogu,1
orúko mi ni tolulope ọmọ ogunleti ọmọ bíbí ìlú lanlate ni ìpínlè ọ̀yọ́ojúlówó ọmọ yorùbá ni mo jemo nifẹ si dodo lọpọlọpọ,1
eku ife sugbon ni ile yoruba omo eni okin buru titi ka fi fun ekun pa je ọlọrun aláàbò wa ẹni tí ń gbé abẹ́ ààbò ọ̀gá ògotí ó wà lábẹ́ òjì eba wa da ààbò bo,1
a si tun ki ku ayeye ojo ibi ionii e o se opo odun laye o e ku oriire o eku ayo ojo ibi,1
kaka ki nbi egba obun maa kuku bi okansoso oga maa fi yan araye loju ma rohun fi gberaga our philosophy on,1
yàtọ̀ sómi ìsun kò sómi mímu tó ń mú ọkàn ẹni balẹ̀ bí i omi ti òjò ni mo ṣe fẹ́ràn gbígbemi òjò tí ò bọ́ sórí òrùlé,1
kójọ́dá a kú ọdún tuntun o,1
àfàìlà ọlọ́jọ́ bọjọ́ bá là mà á rí ṣe àfàìlà ọlọ́jọ́ bọjọ́ bá là mà á lówó àfàìlà ọlọ́jọ́,1
abi na ki olohun lora emi kowa a wa rt owoseni ó ń bọ̀ kò sí oun tí a lè ṣe,1
ẹ ṣé màámi ẹ̀bẹ̀ ni mo bẹ̀ elédùà dákun lọ́ra ẹ̀mí ìyá mi kí wón ba jẹun ọmọ pẹ́,1
queen salawa abeni for the night sebi lọfe lọfe ni baba fun wa sebi lọfe lọfe ni baba fun wa o iṣẹ́ olúwa àwòyanu ni ọlọ́run o gbowó o ko de gbobì o kò gba nkankan kó tó fún wa látẹ́gùn o sebi lọfe lọfe ni baba fun wa o,1
ayọ̀ ni mo fẹ o baba ọlọrun ayọ̀ mu ayọ̀ mi kún o,1
o damiloju wipe oro aje orile ede waeto oselu eko ati ilera pelu ise agbe n pada bo wa daa adura mi ree oero okan mi,1
eni tii o see oju koo dabii eni tii o see eyin ede dun,1
todays yoruba motivation ma gberu eleru sori ko o wa fa tire lowotake charge of your own life abo oro ayaworan mi,1
ọrọ̀ ajé ifẹ̀ ní àtijọ́ ilé ifẹ̀ dúró gẹ́gẹ́ bíi ìlú tí iṣẹ́ ọ̀gbín ti gbayì tó gbẹ̀yẹ ní àsìkò ọdún lọ sókè ifẹ̀ ṣe ọ̀gbìn igi ẹyìn ní jaburata orógbó gbígbìn ò gbẹ́yìn bí ó ti ṣe pàtàkì sí ọrọ̀ ajé wọn àwọn ohun ọ̀gbìn mú ìdàgbàsókè bá àwọn,1
ọlọ́run nìkan ní íyọni nínú ewu ojú ọ̀nà jàmbá ojú ọ̀nà á jìnà sí gbogbowa o,1
omo atata bayi la se ni ile wa ewo bomi ni asha ati isewa ka ma seje ko parun where ever we see ourselves dont let us forget our and our,1
ó dùn mí pé n ò sí lẹ́gbá fún ọdún tó ńbọ̀ yó ṣojú ẹ̀míi wa láṣẹ ẹlẹ́mí,1
báa gún iyán nínú ewé táa se ọbẹ̀ nínú èpo ẹpà ẹni máa yó á yó even if we pound yam in a leaf and prepare the soup in a groundnut pod those who would be full would be no impossibility keep hope alive,1
géébú ni onípò kìnínní ẹ gba mẹ́rin ẹ káré mo gbédìí fúnun yín,1
àti kí a tún ìwà wa ṣe,1
olùrànlọ́wọ́ lẹjẹ́ ẹ ṣèrànwọ́ ọ̀hún bó ṣe tọ́ àti bó ṣe yẹ ó dọwọ́ọ yín o ẹ̀yin obìnrin wa ẹ rántí wípé adú ni yín èèbó kọ́,1
alaafia ni mo wa oo o seun gidigan pelu alaye tio se ni ekun rere,1
ẹ káárọ̀ ẹ kú u bí ojú ọjọ́ ṣe rí gbogbo ilé ńkọ́ ‍️ ọ̀sẹ̀ yí á sàn wá o good morning hope your day is running smoothly hows the family ‍️ may this week benefit us all,1
♫♪ ọdún yìí á sàn wá síre á sàn wá sáyọ̀ á sàn wá sí gbogbo nǹkan tí èèyàn fi ń láyọ̀ ♪,1
oun ire la ó máa bára ṣe a ò ní ṣedàkejì,1
àṣẹ o àṣẹ n toyin ire gbogbo di ti wa,1
kádàrá ò ṣé é yẹ̀ àyànmọ́ kò gbóògùn àkúnlẹ̀yàn làdáyébá àdáyébá làdáyéṣe orí mi á yàn àyànmọ́ ire kádàrá mi ò ní burú àmín àṣẹ,1
amen edumare be e lo ma ri fun wa,1
ìṣẹ́ ò gbóògùn iṣẹ́ lóògùn ìṣẹ́ ìṣẹ́ kì í yẹ èèyàn iṣẹ́ ní í yẹ ni a ò le è múṣẹ́ jẹ kí á mú iṣẹ́ jẹ ó ṣèèwọ̀ ìsinmi tán iṣẹ́ yá,1
ojú ò ti okó lokó fi nà tàntàn tó dúró gbandikan ojú ò tòṣùpá kò tòòrùn ni ọ̀run fi mọ́lẹ̀ kedere ojú kì á tì wá,1
ojúmọ́ ire o ayọ̀ àti ìfọ̀kànbalẹ̀ ni fún gbogbo wa lọ́jọ́ òníojúmọ́ re ni o,1
ọ̀la ló kù ifá ònìí fọ re ire la ó máa gbọ́ bó ṣe ma jẹ́ níyẹn,1
gemini has done it again o káre láé ọmọ ọlá orí mi wú,1
eso pele lo ye ka se aiye gba jeje baba obey commander e si ku dede iwo yi oto ojo meta,1
ẹṣeun jàre ojúlówó ọmọ oòduà,1
ohun lo pase fun ojo to fin yo edumare pa ase aseyori fun mi loni o lílà oòrùn lójúmọ́ àṣẹ olódùmarè ni,1
ọba tó jẹ tí ìlú tòrò,1
àṣìṣe ò kan ọgbọ́n it is never too late,1
ojúmọ́ ire ni o èní tí í ṣe ọjọ́ ẹtì gbogbo ilẹ̀kùn ayọ̀ àti ìdùnnú tọ́tá ṣe bí àwọn tì di sísí láṣẹ bàbá lókè,1
àbá má fi àkókò ṣòfò ọjọ́ ńlọ eré ni ọwọ́ agoo ń sá kú kò síṣẹ́ míì tí í ṣe ju kò máa kà lọ má fi gbà ṣiré ọ̀rẹ́,1
mímì lẹpọ̀n àgbò ńmì kò lè já the rams testicles are merely dangling they cannot fall off keep hope alive it,1
ewu ọ̀nà di dídé lókùn bí ẹran akẹ baba lókè pa àlọ àti àbọ̀ọ wa mọ́ jẹ́ a délé báre lálẹ́,1
tiwaaa o ni baaaje oooo,1
ire ni n ó kò ó,1
ooré níwọ̀n àánú lérè,1
irun russian cambodian brazilian peruvian indian moroccan mongolian àti bẹ́ẹ̀bẹ́ẹ̀ lọ lo yàn láàyò pàtẹ́wọ́ fún raà rẹ,1
♪ kèrègbè tó fọ́ dẹ̀hìn lẹ́yìn odò orí burúkú dẹ̀hìn lẹ́yì mi kèrègbè tó fọ́ dẹ̀hìn lẹ́yìn odò ♪,1
mo fẹ́ràn like láti ma jẹ ẹ̀fọ́ ẹlẹ́gùúsí pẹ̀lú ẹ̀bà tó múrọ̀ọ́ lọ́wọ́ mo nífẹ̀ẹ́ love ọmọbìnrin tó rẹwà kan tí mo pàd,1
we will not be silenced it is not a crime to be successful in our s mi ò tíì lọ́kọ ẹ má pa future husband mi fún mi ẹ má pa mí fún future husband mi,1
aku odun aku iyedun odun aya abo fun gbogbo wa ooo,1
àwọn ọmọ sisíi wa á máa máa jáde káàkiri ogun gbé pátá gbé pátá ọlọ́run ṣárọ́nì máà jẹ́ kí wọ́n gbé pátá àwọn ọmọ wa ṣoògùn,1
mọ wà ní pẹ̀lú ọ̀rẹ́ẹ̀ mi àtàtà ìyálórìṣà níbi ọdún,1
tèmi dọwọ́ rẹ olùgbàlà bámi ṣe tèmi olúwa,1
ajé ò ajé ṣálúgà máa bọ̀ lọ́ọ̀dẹ̀ mi kí o wá máa bá mi gbé lọ́dún yìí,1
èyin ojúlówó omo yorùbá o ę kú isé o ìdáhún sí ìbéèrè wa rè o,1
àmọ ìmọ́tótó ló lè sẹgun àìsàn gbogbo kí a rí i pé kò sí ìdọ̀ti omi adágún lágbègbè wá,1
its alright pẹ̀lẹ́ as the says tí ẹṣin bá dání a má tún gùn,1
egbé agbáboolu chelsea fa ako yo nígbatí wón bá egbé agbáboolu ajax gba omì ayò merinmerin lati òmì ayò merin si òkan ninu idije champions league tón lo lówó,1
eerin wo ajanaku sun bi oke opalaba albert chinua achebe ise ribiribi ti o gbese ko nii pare lailai sun re o,1
ìwà lòrìṣà ẹ̀dá jẹ́ n níwà re bí n níwà ire ẹ̀dá jẹ́ n lórí re bí mo lórí re ẹ̀dá jẹ́ n níwà ire ìwà lòrìṣà,1
èdè yorùbá dùn gbongbon kan sii ènìyàn àtàtà ni eya yorùbá jé wọn máa ń kó ènìyàn mọ́ra wọn sì nifẹ sí ibagbepo àlàláfíà ìwà ifomoniyanse ẹ̀yà yorùbá yìí kii wá ṣe a ń fọ́wọ́ yẹpẹrẹ mú,1
àbá mímuṣẹ ìlérí gbogbo tí ẹ lé kí ẹ mú ìlérí yín ṣẹ kí ẹ mú u sà bí òògùn kí tọmọdé tàgbà ba yọ́nú sí i yín,1
tí a kò bá tẹ̀ igi ní tútù kò ní ṣe é tẹ̀ ní gbígbẹ lọ́rọ́ kan má fi àkókò ṣèranù ọ̀la lè pẹ́ jù fún o,1
a ṣílé ni a ra ọkọ̀ ni a bímọ ni ìwúre náà la yóò ṣe a óò fi ẹnu wa yìí wí rere sórí i wa kí ire dé àti bíre bá dé,1
ìbà ọlọ́run olódùmarè ọba awímáyẹhùn ọpẹ́ yẹ ọ o olúwa,1
oluwa oshe to jen ri ojo eni module lowo re olorun make she iyanu ninu aye like,1
